Source URL: https://raw.githubusercontent.com/liquidslr/interview-company-wise-problems/main/Google/3.%20Six%20Months.csv
Title: 3.%20Six%20Months.csv
Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,Links
MEDIUM,Find Peak Element - II,0,0,https://leetcode.com/problems/find-a-peak-element-ii/,"Binary Search [1D, 2D Arrays, Search Space] · BS on 2D Arrays","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-a-peak-element-ii/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-peak-element-ii""}]"
HARD,Matrix Median,0,0,https://www.geeksforgeeks.org/problems/median-of-a-row-wise-sorted-matrix1527/1,"Binary Search [1D, 2D Arrays, Search Space] · BS on 2D Arrays","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/median-of-a-row-wise-sorted-matrix1527/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/matrix-median""}]"
MEDIUM,Remove Outermost Parentheses,0,0,https://leetcode.com/problems/remove-outermost-parentheses/,Strings [Basic and Medium] · Basic and Easy String Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/remove-outermost-parentheses/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/remove-outermost-parentheses""}]"
MEDIUM,Maximum Nesting Depth of the Parentheses,0,0,https://leetcode.com/problems/maximum-nesting-depth-of-the-parentheses/,Strings [Basic and Medium] · Medium String Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-nesting-depth-of-the-parentheses/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/maximum-nesting-depth-of-the-parentheses""}]"
MEDIUM,Roman to Integer,0,0,https://leetcode.com/problems/roman-to-integer/,Strings [Basic and Medium] · Medium String Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/roman-to-integer/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/roman-to-integer""}]"
MEDIUM,Search in Linked List,0,0,https://www.geeksforgeeks.org/problems/search-in-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Learn 1D LinkedList","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/search-in-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/search-in-linked-list""}]"
MEDIUM,Reverse a Doubly Linked List,0,0,https://www.geeksforgeeks.org/problems/reverse-a-doubly-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Learn Doubly LinkedList","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/reverse-a-doubly-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/reverse-a-doubly-linked-list""}]"
MEDIUM,Reverse a LinkedList [Iterative],0,0,https://leetcode.com/problems/reverse-linked-list/,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/reverse-linked-list/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/reverse-a-ll""}]"
MEDIUM,Detect a loop in LL,0,0,https://leetcode.com/problems/linked-list-cycle/,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/linked-list-cycle/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/detect-a-loop-in-ll""}]"
MEDIUM,Length of loop in LL,0,0,https://www.geeksforgeeks.org/problems/find-length-of-loop/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/find-length-of-loop/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/length-of-loop-in-ll""}]"
MEDIUM,Check if LL is palindrome or not,0,0,https://leetcode.com/problems/palindrome-linked-list/,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/palindrome-linked-list/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/check-if-ll-is-palindrome-or-not""}]"
MEDIUM,Find the intersection point of Y LL,0,0,https://leetcode.com/problems/intersection-of-two-linked-lists/,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/intersection-of-two-linked-lists/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-the-intersection-point-of-y-ll""}]"
MEDIUM,Add one to a number represented by LL,0,0,https://www.geeksforgeeks.org/problems/add-1-to-a-number-represented-as-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of LL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/add-1-to-a-number-represented-as-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/add-one-to-a-number-represented-by-ll""}]"
HARD,Delete all occurrences of a key in DLL,0,0,https://www.geeksforgeeks.org/problems/delete-all-occurrences-of-a-given-key-in-a-doubly-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of DLL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/delete-all-occurrences-of-a-given-key-in-a-doubly-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/delete-all-occurrences-of-a-key-in-dll""}]"
MEDIUM,Find Pairs with Given Sum in Doubly Linked List,0,0,https://www.geeksforgeeks.org/problems/find-pairs-with-given-sum-in-doubly-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of DLL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/find-pairs-with-given-sum-in-doubly-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/find-pairs-with-given-sum-in-doubly-linked-list""}]"
HARD,Remove duplicates from sorted DLL,0,0,https://www.geeksforgeeks.org/problems/remove-duplicates-from-sorted-dll/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Medium Problems of DLL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/remove-duplicates-from-sorted-dll/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/remove-duplicated-from-sorted-dll""}]"
HARD,Flattening of LL,0,0,https://www.geeksforgeeks.org/problems/flattening-a-linked-list/1,"Learn LinkedList [Single LL, Double LL, Medium, Hard Problems] · Hard Problems of LL","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/flattening-a-linked-list/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/flattening-of-ll""}]"
MEDIUM,Sort a stack using recursion,0,0,https://www.geeksforgeeks.org/problems/sort-a-stack/1,Recursion [PatternWise] · Get a Strong Hold,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/sort-a-stack/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/sort-a-stack""}]"
MEDIUM,Reverse a Stack,0,0,https://www.geeksforgeeks.org/problems/reverse-a-stack/1,Recursion [PatternWise] · Get a Strong Hold,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/reverse-a-stack/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/reverse-a-stack""}]"
MEDIUM,Generate Binary Strings Without Consecutive 1s,0,0,https://www.geeksforgeeks.org/problems/generate-binary-strings-without-consecutive-1s/1,Recursion [PatternWise] · Subsequences Pattern,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/generate-binary-strings-without-consecutive-1s/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/generate-binary-strings-without-consecutive-1s""}]"
MEDIUM,Power Set,0,0,https://www.geeksforgeeks.org/problems/power-set4302/1,Recursion [PatternWise] · Subsequences Pattern,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/power-set4302/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/power-set""}]"
MEDIUM,Subsets I,0,0,https://www.geeksforgeeks.org/problems/subsets-1587115621/1,Recursion [PatternWise] · Subsequences Pattern,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/subsets-1587115621/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/subsets-i""}]"
HARD,Rat in a Maze,0,0,https://www.geeksforgeeks.org/problems/rat-in-a-maze-problem/1,Recursion [PatternWise] · Trying out all Combos / Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/rat-in-a-maze-problem/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/rat-in-a-maze""}]"
HARD,M Coloring Problem,0,0,https://www.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1,Recursion [PatternWise] · Trying out all Combos / Hard,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/m-coloring-problem""}]"
MEDIUM,Minimum Bit Flips to Convert Number,0,0,https://leetcode.com/problems/minimum-bit-flips-to-convert-number/,Bit Manipulation [Concepts & Problems] · Interview Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-bit-flips-to-convert-number/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-bit-flips-to-convert-number""}]"
MEDIUM,XOR of numbers in a given range,0,0,https://www.geeksforgeeks.org/problems/xor-of-numbers-in-a-given-range/1,Bit Manipulation [Concepts & Problems] · Interview Problems,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/xor-of-numbers-in-a-given-range/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/xor-of-numbers-in-a-given-range""}]"
HARD,Print Prime Factors of a Number,0,0,https://www.geeksforgeeks.org/problems/prime-factors5052/1,Bit Manipulation [Concepts & Problems] · Advanced Maths,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/prime-factors5052/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/prime-factorisation-of-a-number""}]"
MEDIUM,Infix to Postfix Conversion,0,0,https://www.geeksforgeeks.org/problems/infix-to-postfix-1587115620/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Prefix, Infix, PostFix Conversion Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/infix-to-postfix-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/infix-to-postfix-conversion""}]"
MEDIUM,Prefix to Infix Conversion,0,0,https://www.geeksforgeeks.org/problems/prefix-to-infix-conversion/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Prefix, Infix, PostFix Conversion Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/prefix-to-infix-conversion/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/prefix-to-infix-conversion""}]"
MEDIUM,Prefix to Postfix Conversion,0,0,https://www.geeksforgeeks.org/problems/prefix-to-postfix-conversion/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Prefix, Infix, PostFix Conversion Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/prefix-to-postfix-conversion/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/prefix-to-postfix-conversion""}]"
MEDIUM,Postfix to Prefix Conversion,0,0,https://www.geeksforgeeks.org/problems/postfix-to-prefix-conversion/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Prefix, Infix, PostFix Conversion Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/postfix-to-prefix-conversion/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/postfix-to-prefix-conversion""}]"
MEDIUM,Infix to Prefix Conversion,0,0,https://www.geeksforgeeks.org/problems/infix-to-prefix-conversion/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Prefix, Infix, PostFix Conversion Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/infix-to-prefix-conversion/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/infix-to-prefix-conversion""}]"
MEDIUM,Next Greater Element,0,0,https://leetcode.com/problems/next-greater-element-i/,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Monotonic Stack/Queue Problems [VVV. Imp]","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/next-greater-element-i/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/next-greater-element""}]"
MEDIUM,Next Smaller Element,0,0,https://www.geeksforgeeks.org/problems/next-smaller-element-1587115620/1,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Monotonic Stack/Queue Problems [VVV. Imp]","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/next-smaller-element-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/next-smaller-element""}]"
HARD,Celebrity Problem,0,0,https://leetcode.com/accounts/login/?next=/problems/find-the-celebrity/,"Stack and Queues [Learning, Pre-In-Post-fix, Monotonic Stack, Implementation] · Implementation Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/accounts/login/?next=/problems/find-the-celebrity/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/celebrity-problem""}]"
HARD,Count number of Nice subarrays,0,0,https://leetcode.com/problems/count-number-of-nice-subarrays/,Sliding Window & Two Pointer Combined Problems · Medium Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/count-number-of-nice-subarrays/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/count-number-of-nice-subarrays""}]"
HARD,Longest Substring With At Most K Distinct Characters,0,0,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,Sliding Window & Two Pointer Combined Problems · Hard Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/longest-substring-with-at-most-k-distinct-characters""}]"
HARD,Minimum Window Subsequence,0,0,https://leetcode.com/problems/minimum-window-subsequence/,Sliding Window & Two Pointer Combined Problems · Hard Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-window-subsequence/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-window-subsequence""}]"
MEDIUM,Implement Min Heap,0,0,https://www.geeksforgeeks.org/problems/implementation-of-priority-queue/1,"Heaps [Learning, Medium, Hard Problems] · Learning","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/implementation-of-priority-queue/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/implement-min-heap""}]"
MEDIUM,Check if an array represents a min heap,0,0,https://www.geeksforgeeks.org/problems/is-binary-tree-heap/1,"Heaps [Learning, Medium, Hard Problems] · Learning","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/is-binary-tree-heap/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/check-if-an-array-represents-a-min-heap-""}]"
MEDIUM,Convert Min Heap to Max Heap,0,0,https://www.geeksforgeeks.org/problems/convert-min-heap-to-max-heap/1,"Heaps [Learning, Medium, Hard Problems] · Learning","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/convert-min-heap-to-max-heap/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/convert-min-heap-to-max-heap""}]"
MEDIUM,K-th Largest element in an array,0,0,https://www.geeksforgeeks.org/problems/k-largest-elements3736/1,"Heaps [Learning, Medium, Hard Problems] · Medium Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/k-largest-elements3736/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/k-th-largest-element-in-an-array""}]"
MEDIUM,Kth smallest element in an array [use priority queue],0,0,https://www.geeksforgeeks.org/problems/kth-smallest-element5635/1,"Heaps [Learning, Medium, Hard Problems] · Medium Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/kth-smallest-element5635/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/kth-smallest-element-in-an-array""}]"
MEDIUM,Hand of Straights,0,0,https://leetcode.com/problems/hand-of-straights/,"Heaps [Learning, Medium, Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/hand-of-straights/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/hand-of-straights""}]"
MEDIUM,Minimum Cost to Connect Sticks,0,0,https://www.geeksforgeeks.org/problems/minimum-cost-to-connect-sticks/1,"Heaps [Learning, Medium, Hard Problems] · Hard Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/minimum-cost-to-connect-sticks/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-cost-to-connect-sticks""}]"
HARD,Kth largest element in a stream of running integers,0,0,"https://leetcode.com/problems/kth-largest-element-in-a-stream/#:~:text=Implement%20KthLargest%20class%3A,largest%20element%20in%20the%20stream.","Heaps [Learning, Medium, Hard Problems] · Hard Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/kth-largest-element-in-a-stream/#:~:text=Implement%20KthLargest%20class%3A,largest%20element%20in%20the%20stream.""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/kth-largest-element-in-a-stream-of-running-integers""}]"
HARD,Maximum Sum Combination,0,0,https://www.geeksforgeeks.org/problems/maximum-sum-combination/1,"Heaps [Learning, Medium, Hard Problems] · Hard Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/maximum-sum-combination/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/maximum-sum-combination""}]"
MEDIUM,Fractional Knapsack,0,0,https://www.geeksforgeeks.org/problems/fractional-knapsack-1587115620/1,"Greedy Algorithms [Easy, Medium/Hard] · Easy Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/fractional-knapsack-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/fractional-knapsack""}]"
MEDIUM,N meetings in one room,0,0,https://www.geeksforgeeks.org/problems/n-meetings-in-one-room-1587115620/1,"Greedy Algorithms [Easy, Medium/Hard] · Medium/Hard","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/n-meetings-in-one-room-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/n-meetings-in-one-room""}]"
MEDIUM,Minimum number of platforms required for a railway,0,0,https://www.geeksforgeeks.org/problems/minimum-platforms-1587115620/1,"Greedy Algorithms [Easy, Medium/Hard] · Medium/Hard","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/minimum-platforms-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-number-of-platforms-required-for-a-railway""}]"
MEDIUM,Job sequencing Problem,0,0,https://www.geeksforgeeks.org/problems/job-sequencing-problem-1587115620/1,"Greedy Algorithms [Easy, Medium/Hard] · Medium/Hard","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/job-sequencing-problem-1587115620/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/job-sequencing-problem""}]"
MEDIUM,Shortest Job First,0,0,https://www.geeksforgeeks.org/problems/shortest-job-first/1,"Greedy Algorithms [Easy, Medium/Hard] · Medium/Hard","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/shortest-job-first/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/shortest-job-first""}]"
MEDIUM,Program for Least Recently Used (LRU) Page Replacement Algorithm,0,0,https://www.geeksforgeeks.org/problems/page-faults-in-lru/1,"Greedy Algorithms [Easy, Medium/Hard] · Medium/Hard","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/page-faults-in-lru/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/lru-cache""}]"
MEDIUM,Maximum Depth in BT,0,0,https://leetcode.com/problems/maximum-depth-of-binary-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-depth-of-binary-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/maximum-depth-in-bt""}]"
MEDIUM,Check for balanced binary tree,0,0,https://leetcode.com/problems/balanced-binary-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/balanced-binary-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/check-for-balanced-binary-tree""}]"
MEDIUM,Check if two trees are identical or not,0,0,https://leetcode.com/problems/same-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/same-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/check-if-two-trees-are-identical-or-not""}]"
MEDIUM,Boundary Traversal,0,0,https://leetcode.com/problems/boundary-of-binary-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/boundary-of-binary-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/boundary-traversal""}]"
MEDIUM,Vertical Order Traversal,0,0,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/vertical-order-traversal""}]"
MEDIUM,Top View of BT,0,0,https://www.geeksforgeeks.org/problems/top-view-of-binary-tree/1,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/top-view-of-binary-tree/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/top-view-of-bt""}]"
MEDIUM,Bottom view of BT,0,0,https://www.geeksforgeeks.org/problems/bottom-view-of-binary-tree/1,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/bottom-view-of-binary-tree/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/bottom-view-of-bt""}]"
MEDIUM,Symmetric Binary Tree,0,0,https://leetcode.com/problems/symmetric-tree/,"Binary Trees [Traversals, Medium and Hard Problems] · Medium Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/symmetric-tree/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/check-for-symmetrical-bts""}]"
MEDIUM,Print root to leaf path in BT,0,0,https://www.geeksforgeeks.org/problems/root-to-leaf-paths/1,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/root-to-leaf-paths/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/print-root-to-note-path-in-bt""}]"
MEDIUM,Children Sum Property in Binary Tree,0,0,https://www.geeksforgeeks.org/problems/children-sum-parent/1,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/children-sum-parent/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/children-sum-property-in-binary-tree""}]"
HARD,Minimum time taken to burn the BT from a given Node,0,0,https://www.geeksforgeeks.org/problems/burning-tree/1,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/burning-tree/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/minimum-time-taken-to-burn-the-bt-from-a-given-node""}]"
MEDIUM,Requirements needed to construct a unique BT,0,0,https://takeuforward.org/plus/dsa/problems/requirements-needed-to-construct-a-unique-bt,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/requirements-needed-to-construct-a-unique-bt""}]"
HARD,Construct the Binary Tree from Postorder and Inorder Traversal,0,0,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/construct-a-bt-from-postorder-and-inorder""}]"
HARD,Morris Preorder Traversal of a Binary Tree,0,0,https://leetcode.com/problems/binary-tree-inorder-traversal/,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/binary-tree-inorder-traversal/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/morris-preorder-traversal-""}]"
MEDIUM,Flatten Binary Tree to Linked List,0,0,https://leetcode.com/problems/flatten-binary-tree-to-linked-list/,"Binary Trees [Traversals, Medium and Hard Problems] · Hard Problems","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/flatten-binary-tree-to-linked-list/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/flatten-binary-tree-to-linked-list""}]"
MEDIUM,Inorder Successor/Predecessor in BST,0,0,https://leetcode.com/problems/inorder-successor-in-bst/,Binary Search Trees [Concept and Problems] · Practice Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/inorder-successor-in-bst/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/inorder-successor-and-predecessor-in-bst""}]"
HARD,Two Sum In BST | Check if there exists a pair with Sum K,0,0,https://leetcode.com/problems/two-sum-iv-input-is-a-bst/,Binary Search Trees [Concept and Problems] · Practice Problems,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/two-sum-iv-input-is-a-bst/""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/two-sum-in-bst""}]"
MEDIUM,Connected Components,0,0,https://www.geeksforgeeks.org/problems/connected-components-in-an-undirected-graph/1,Graphs [Concepts & Problems] · Learning,"[{""provider"":""gfg"",""url"":""https://www.geeksforgeeks.org/problems/connected-components-in-an-undirected-graph/1""},{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/connected-components""}]"
MEDIUM,Traversal Techniques,0,0,https://takeuforward.org/plus/dsa/problems/traversal-techniques,Graphs [Concepts & Problems] · Learning,"[{""provider"":""tuf"",""url"":""https://takeuforward.org/plus/dsa/problems/traversal-techniques""}]"
